Id,SegNo,Xstart,Ystart,Xend,Yend
76,28,13.4217,52.507,13.4213,52.5069
76,29,13.4213,52.5069,13.4209,52.5068
76,30,13.4209,52.5068,13.4205,52.5067
76,31,13.4205,52.5067,13.4201,52.5067
76,32,13.4201,52.5067,13.4197,52.5068
76,33,13.4197,52.5068,13.4192,52.5068
76,34,13.4192,52.5068,13.4189,52.507
76,35,13.4189,52.507,13.4185,52.5071
76,36,13.4185,52.5071,13.4182,52.5073
76,37,13.4182,52.5073,13.4179,52.5075
76,38,13.4179,52.5075,13.4177,52.5077
76,39,13.4177,52.5077,13.4176,52.508
77,1,13.3991,52.5901,13.3991,52.5902
77,2,13.3991,52.5902,13.3991,52.5904
77,3,13.3991,52.5904,13.3991,52.5906
77,4,13.3991,52.5906,13.3992,52.5908
77,5,13.3992,52.5908,13.3993,52.5909
77,6,13.3993,52.5909,13.3994,52.5911
77,7,13.3994,52.5911,13.3995,52.5912
77,8,13.3995,52.5912,13.3997,52.5914
77,9,13.3997,52.5914,13.3999,52.5915
77,10,13.3999,52.5915,13.4001,52.5916
77,11,13.4001,52.5916,13.4003,52.5917
77,12,13.4003,52.5917,13.4005,52.5918
77,13,13.4005,52.5918,13.4008,52.5919
77,14,13.4008,52.5919,13.401,52.592
77,15,13.401,52.592,13.4013,52.592
77,16,13.4013,52.592,13.4016,52.592
77,17,13.4016,52.592,13.4018,52.5921
77,18,13.4018,52.5921,13.4021,52.5921
77,19,13.4021,52.5921,13.4024,52.5921
77,20,13.4024,52.5921,13.4027,52.592
77,21,13.4027,52.592,13.4029,52.592
77,22,13.4029,52.592,13.4032,52.5919
77,23,13.4032,52.5919,13.4034,52.5918
77,24,13.4034,52.5918,13.4037,52.5917
77,25,13.4037,52.5917,13.4039,52.5916
77,26,13.4039,52.5916,13.4041,52.5915
77,27,13.4041,52.5915,13.4043,52.5914
77,28,13.4043,52.5914,13.4044,52.5912
77,29,13.4044,52.5912,13.4046,52.5911
77,30,13.4046,52.5911,13.4047,52.5909
77,31,13.4047,52.5909,13.4048,52.5908
77,32,13.4048,52.5908,13.4048,52.5906
77,33,13.4048,52.5906,13.4049,52.5904
77,34,13.4049,52.5904,13.4049,52.5903
77,35,13.4049,52.5903,13.4049,52.5901
77,36,13.4049,52.5901,13.4048,52.59
77,37,13.4048,52.59,13.4047,52.5898
77,38,13.4047,52.5898,13.4046,52.5896
77,39,13.4046,52.5896,13.4045,52.5895
77,40,13.4045,52.5895,13.4044,52.5893
77,41,13.4044,52.5893,13.4042,52.5892
77,42,13.4042,52.5892,13.404,52.5891
77,43,13.404,52.5891,13.4038,52.5889
77,44,13.4038,52.5889,13.4036,52.5888
77,45,13.4036,52.5888,13.4034,52.5888
77,46,13.4034,52.5888,13.4031,52.5887
77,47,13.4031,52.5887,13.4028,52.5886
77,48,13.4028,52.5886,13.4026,52.5886
77,49,13.4026,52.5886,13.4023,52.5886
77,50,13.4023,52.5886,13.402,52.5885
77,51,13.402,52.5885,13.4017,52.5885
77,52,13.4017,52.5885,13.4015,52.5886
77,53,13.4015,52.5886,13.4012,52.5886
77,54,13.4012,52.5886,13.4009,52.5887
77,55,13.4009,52.5887,13.4007,52.5887
77,56,13.4007,52.5887,13.4004,52.5888
77,57,13.4004,52.5888,13.4002,52.5889
77,58,13.4002,52.5889,13.4,52.589
77,59,13.4,52.589,13.3998,52.5892
77,60,13.3998,52.5892,13.3996,52.5893
77,61,13.3996,52.5893,13.3995,52.5894
77,62,13.3995,52.5894,13.3994,52.5896
77,63,13.3994,52.5896,13.3993,52.5897
77,64,13.3993,52.5897,13.3992,52.5899
77,65,13.3992,52.5899,13.3991,52.5901
78,1,13.3084,52.5322,13.3112,52.5351
78,2,13.3112,52.5351,13.3167,52.5351
78,3,13.3167,52.5351,13.3193,52.5321
78,4,13.3193,52.5321,13.3165,52.5293
78,5,13.3165,52.5293,13.3111,52.5293
78,6,13.3111,52.5293,13.3084,52.5322
79,1,13.493,52.4944,13.493,52.4946
79,2,13.493,52.4946,13.493,52.4947
79,3,13.493,52.4947,13.493,52.4949
79,4,13.493,52.4949,13.4931,52.4951
79,5,13.4931,52.4951,13.4932,52.4953
79,6,13.4932,52.4953,13.4933,52.4954
79,7,13.4933,52.4954,13.4934,52.4956
79,8,13.4934,52.4956,13.4935,52.4958
79,9,13.4935,52.4958,13.4937,52.4959
79,10,13.4937,52.4959,13.4939,52.496
79,11,13.4939,52.496,13.4941,52.4962
79,12,13.4941,52.4962,13.4943,52.4963
79,13,13.4943,52.4963,13.4945,52.4964
79,14,13.4945,52.4964,13.4948,52.4965
79,15,13.4948,52.4965,13.495,52.4966
79,16,13.495,52.4966,13.4953,52.4967
79,17,13.4953,52.4967,13.4956,52.4967
79,18,13.4956,52.4967,13.4959,52.4968
79,19,13.4959,52.4968,13.4962,52.4968
79,20,13.4962,52.4968,13.4965,52.4968
79,21,13.4965,52.4968,13.4968,52.4968
79,22,13.4968,52.4968,13.4971,52.4968
79,23,13.4971,52.4968,13.4974,52.4968
79,24,13.4974,52.4968,13.4976,52.4967
79,25,13.4976,52.4967,13.4979,52.4967
79,26,13.4979,52.4967,13.4982,52.4966
79,27,13.4982,52.4966,13.4985,52.4965
79,28,13.4985,52.4965,13.4987,52.4964
79,29,13.4987,52.4964,13.4989,52.4963
79,30,13.4989,52.4963,13.4992,52.4962
79,31,13.4992,52.4962,13.4994,52.4961
79,32,13.4994,52.4961,13.4995,52.4959
79,33,13.4995,52.4959,13.4997,52.4958
79,34,13.4997,52.4958,13.4999,52.4956
79,35,13.4999,52.4956,13.5,52.4955
79,36,13.5,52.4955,13.5001,52.4953
79,37,13.5001,52.4953,13.5002,52.4951
79,38,13.5002,52.4951,13.5002,52.4949
79,39,13.5002,52.4949,13.5002,52.4948
79,40,13.5002,52.4948,13.5002,52.4946
79,41,13.5002,52.4946,13.5002,52.4944
79,42,13.5002,52.4944,13.5002,52.4942
79,43,13.5002,52.4942,13.5001,52.4941
79,44,13.5001,52.4941,13.5,52.4939
79,45,13.5,52.4939,13.4999,52.4937
79,46,13.4999,52.4937,13.4998,52.4936
79,47,13.4998,52.4936,13.4996,52.4934
79,48,13.4996,52.4934,13.4995,52.4933
79,49,13.4995,52.4933,13.4993,52.4931
79,50,13.4993,52.4931,13.4991,52.493
79,51,13.4991,52.493,13.4988,52.4929
79,52,13.4988,52.4929,13.4986,52.4928
79,53,13.4986,52.4928,13.4984,52.4927
79,54,13.4984,52.4927,13.4981,52.4926
79,55,13.4981,52.4926,13.4978,52.4925
79,56,13.4978,52.4925,13.4975,52.4925
79,57,13.4975,52.4925,13.4972,52.4924
79,58,13.4972,52.4924,13.4969,52.4924
79,59,13.4969,52.4924,13.4967,52.4924
79,60,13.4967,52.4924,13.4964,52.4924
79,61,13.4964,52.4924,13.4961,52.4924
79,62,13.4961,52.4924,13.4958,52.4925
79,63,13.4958,52.4925,13.4955,52.4925
79,64,13.4955,52.4925,13.4952,52.4926
79,65,13.4952,52.4926,13.4949,52.4927
79,66,13.4949,52.4927,13.4947,52.4927
79,67,13.4947,52.4927,13.4944,52.4928
79,68,13.4944,52.4928,13.4942,52.493
79,69,13.4942,52.493,13.494,52.4931
79,70,13.494,52.4931,13.4938,52.4932
79,71,13.4938,52.4932,13.4936,52.4934
79,72,13.4936,52.4934,13.4935,52.4935
79,73,13.4935,52.4935,13.4933,52.4937
79,74,13.4933,52.4937,13.4932,52.4938
79,75,13.4932,52.4938,13.4931,52.494
79,76,13.4931,52.494,13.4931,52.4942
79,77,13.4931,52.4942,13.493,52.4944
80,1,13.324,52.4582,13.324,52.4583
80,2,13.324,52.4583,13.324,52.4584
80,3,13.324,52.4584,13.324,52.4585
80,4,13.324,52.4585,13.3241,52.4585
80,5,13.3241,52.4585,13.3241,52.4586
80,6,13.3241,52.4586,13.3242,52.4586
80,7,13.3242,52.4586,13.3242,52.4587
80,8,13.3242,52.4587,13.3243,52.4587
80,9,13.3243,52.4587,13.3244,52.4587
80,10,13.3244,52.4587,13.3245,52.4587
80,11,13.3245,52.4587,13.3246,52.4587
80,12,13.3246,52.4587,13.3247,52.4587
80,13,13.3247,52.4587,13.3248,52.4587
80,14,13.3248,52.4587,13.3249,52.4587
80,15,13.3249,52.4587,13.325,52.4587
80,16,13.325,52.4587,13.3251,52.4586
80,17,13.3251,52.4586,13.3252,52.4585
80,18,13.3252,52.4585,13.3252,52.4584
80,19,13.3252,52.4584,13.3252,52.4583
80,20,13.3252,52.4583,13.3252,52.4582
80,21,13.3252,52.4582,13.3251,52.4582
80,22,13.3251,52.4582,13.3251,52.4581
80,23,13.3251,52.4581,13.325,52.4581
80,24,13.325,52.4581,13.3249,52.458
80,25,13.3249,52.458,13.3248,52.458
80,26,13.3248,52.458,13.3247,52.458
80,27,13.3247,52.458,13.3246,52.458
80,28,13.3246,52.458,13.3245,52.458
80,29,13.3245,52.458,13.3244,52.458
80,30,13.3244,52.458,13.3243,52.458
80,31,13.3243,52.458,13.3243,52.4581
80,32,13.3243,52.4581,13.3242,52.4581
80,33,13.3242,52.4581,13.3241,52.4581
80,34,13.3241,52.4581,13.3241,52.4582
80,35,13.3241,52.4582,13.324,52.4582
81,1,13.3812,52.5069,13.3815,52.5168
81,2,13.3815,52.5168,13.3953,52.5117
81,3,13.3953,52.5117,13.3812,52.5069
82,1,13.2307,52.4267,13.2307,52.4268
82,2,13.2307,52.4268,13.2307,52.4269
82,3,13.2307,52.4269,13.2307,52.427
82,4,13.2307,52.427,13.2308,52.4271
82,5,13.2308,52.4271,13.2308,52.4272
82,6,13.2308,52.4272,13.2309,52.4273
82,7,13.2309,52.4273,13.231,52.4273
82,8,13.231,52.4273,13.231,52.4274
82,9,13.231,52.4274,13.2311,52.4275
82,10,13.2311,52.4275,13.2312,52.4275
82,11,13.2312,52.4275,13.2313,52.4276
82,12,13.2313,52.4276,13.2314,52.4276
82,13,13.2314,52.4276,13.2315,52.4276
82,14,13.2315,52.4276,13.2316,52.4277
82,15,13.2316,52.4277,13.2317,52.4277
82,16,13.2317,52.4277,13.2318,52.4277
82,17,13.2318,52.4277,13.2319,52.4277
82,18,13.2319,52.4277,13.232,52.4277
82,19,13.232,52.4277,13.2321,52.4278
82,20,13.2321,52.4278,13.2323,52.4278
82,21,13.2323,52.4278,13.2324,52.4277
82,22,13.2324,52.4277,13.2325,52.4277
82,23,13.2325,52.4277,13.2326,52.4277
82,24,13.2326,52.4277,13.2327,52.4277
82,25,13.2327,52.4277,13.2328,52.4277
82,26,13.2328,52.4277,13.2329,52.4276
82,27,13.2329,52.4276,13.233,52.4276
82,28,13.233,52.4276,13.2331,52.4275
82,29,13.2331,52.4275,13.2332,52.4275
82,30,13.2332,52.4275,13.2333,52.4274
82,31,13.2333,52.4274,13.2334,52.4274
82,32,13.2334,52.4274,13.2334,52.4273
82,33,13.2334,52.4273,13.2335,52.4273
82,34,13.2335,52.4273,13.2335,52.4272
82,35,13.2335,52.4272,13.2336,52.4271
82,36,13.2336,52.4271,13.2336,52.427
82,37,13.2336,52.427,13.2336,52.4269
82,38,13.2336,52.4269,13.2336,52.4268
82,39,13.2336,52.4268,13.2336,52.4267
82,40,13.2336,52.4267,13.2336,52.4266
82,41,13.2336,52.4266,13.2335,52.4265
82,42,13.2335,52.4265,13.2335,52.4264
82,43,13.2335,52.4264,13.2334,52.4264
82,44,13.2334,52.4264,13.2333,52.4263
82,45,13.2333,52.4263,13.2332,52.4262
82,46,13.2332,52.4262,13.2331,52.4262
82,47,13.2331,52.4262,13.233,52.4261
82,48,13.233,52.4261,13.2329,52.4261
82,49,13.2329,52.4261,13.2328,52.4261
82,50,13.2328,52.4261,13.2327,52.426
82,51,13.2327,52.426,13.2326,52.426
82,52,13.2326,52.426,13.2324,52.426
82,53,13.2324,52.426,13.2323,52.426
82,54,13.2323,52.426,13.2322,52.426
82,55,13.2322,52.426,13.2321,52.426
82,56,13.2321,52.426,13.232,52.426
82,57,13.232,52.426,13.2319,52.426
82,58,13.2319,52.426,13.2318,52.426
82,59,13.2318,52.426,13.2316,52.426
82,60,13.2316,52.426,13.2315,52.4261
82,61,13.2315,52.4261,13.2314,52.4261
82,62,13.2314,52.4261,13.2313,52.4261
82,63,13.2313,52.4261,13.2312,52.4262
82,64,13.2312,52.4262,13.2311,52.4263
82,65,13.2311,52.4263,13.231,52.4263
82,66,13.231,52.4263,13.2309,52.4264
82,67,13.2309,52.4264,13.2309,52.4265
82,68,13.2309,52.4265,13.2308,52.4265
82,69,13.2308,52.4265,13.2308,52.4266
82,70,13.2308,52.4266,13.2308,52.4267
82,71,13.2308,52.4267,13.2307,52.4267
83,1,13.1933,52.5616,13.1933,52.5617
83,2,13.1933,52.5617,13.1934,52.5619
83,3,13.1934,52.5619,13.1934,52.5621
83,4,13.1934,52.5621,13.1934,52.5622
83,5,13.1934,52.5622,13.1935,52.5624
83,6,13.1935,52.5624,13.1936,52.5625
83,7,13.1936,52.5625,13.1937,52.5627
83,8,13.1937,52.5627,13.1938,52.5628
83,9,13.1938,52.5628,13.1939,52.563
83,10,13.1939,52.563,13.1941,52.5631
83,11,13.1941,52.5631,13.1942,52.5633
83,12,13.1942,52.5633,13.1944,52.5634
83,13,13.1944,52.5634,13.1946,52.5635
83,14,13.1946,52.5635,13.1948,52.5636
83,15,13.1948,52.5636,13.195,52.5637
83,16,13.195,52.5637,13.1952,52.5638
83,17,13.1952,52.5638,13.1954,52.5639
83,18,13.1954,52.5639,13.1956,52.564
83,19,13.1956,52.564,13.1959,52.564
83,20,13.1959,52.564,13.1961,52.5641
83,21,13.1961,52.5641,13.1964,52.5641
83,22,13.1964,52.5641,13.1966,52.5642
83,23,13.1966,52.5642,13.1969,52.5642
83,24,13.1969,52.5642,13.1972,52.5642
83,25,13.1972,52.5642,13.1974,52.5642
83,26,13.1974,52.5642,13.1977,52.5642
83,27,13.1977,52.5642,13.198,52.5642
83,28,13.198,52.5642,13.1982,52.5642
83,29,13.1982,52.5642,13.1985,52.5642
83,30,13.1985,52.5642,13.1987,52.5641
83,31,13.1987,52.5641,13.199,52.5641
83,32,13.199,52.5641,13.1992,52.564
83,33,13.1992,52.564,13.1995,52.5639
83,34,13.1995,52.5639,13.1997,52.5639
83,35,13.1997,52.5639,13.1999,52.5638
83,36,13.1999,52.5638,13.2001,52.5637
83,37,13.2001,52.5637,13.2003,52.5636
83,38,13.2003,52.5636,13.2005,52.5634
83,39,13.2005,52.5634,13.2007,52.5633
83,40,13.2007,52.5633,13.2008,52.5632
83,41,13.2008,52.5632,13.201,52.5631
83,42,13.201,52.5631,13.2011,52.5629
83,43,13.2011,52.5629,13.2012,52.5628
83,44,13.2012,52.5628,13.2013,52.5626
83,45,13.2013,52.5626,13.2014,52.5625
83,46,13.2014,52.5625,13.2015,52.5623
83,47,13.2015,52.5623,13.2016,52.5622
83,48,13.2016,52.5622,13.2016,52.562
83,49,13.2016,52.562,13.2016,52.5618
83,50,13.2016,52.5618,13.2016,52.5617
83,51,13.2016,52.5617,13.2016,52.5615
83,52,13.2016,52.5615,13.2016,52.5614
83,53,13.2016,52.5614,13.2015,52.5612
83,54,13.2015,52.5612,13.2015,52.5611
83,55,13.2015,52.5611,13.2014,52.5609
83,56,13.2014,52.5609,13.2013,52.5607
83,57,13.2013,52.5607,13.2012,52.5606
83,58,13.2012,52.5606,13.2011,52.5605
83,59,13.2011,52.5605,13.2009,52.5603
83,60,13.2009,52.5603,13.2008,52.5602
83,61,13.2008,52.5602,13.2006,52.5601
83,62,13.2006,52.5601,13.2004,52.5599
83,63,13.2004,52.5599,13.2002,52.5598
83,64,13.2002,52.5598,13.2,52.5597
83,65,13.2,52.5597,13.1998,52.5596
83,66,13.1998,52.5596,13.1996,52.5595
83,67,13.1996,52.5595,13.1993,52.5595
83,68,13.1993,52.5595,13.1991,52.5594
83,69,13.1991,52.5594,13.1989,52.5593
83,70,13.1989,52.5593,13.1986,52.5593
83,71,13.1986,52.5593,13.1983,52.5592
83,72,13.1983,52.5592,13.1981,52.5592
83,73,13.1981,52.5592,13.1978,52.5592
83,74,13.1978,52.5592,13.1976,52.5592
83,75,13.1976,52.5592,13.1973,52.5592
83,76,13.1973,52.5592,13.197,52.5592
83,77,13.197,52.5592,13.1968,52.5592
83,78,13.1968,52.5592,13.1965,52.5593
83,79,13.1965,52.5593,13.1962,52.5593
83,80,13.1962,52.5593,13.196,52.5594
83,81,13.196,52.5594,13.1958,52.5594
83,82,13.1958,52.5594,13.1955,52.5595
83,83,13.1955,52.5595,13.1953,52.5596
83,84,13.1953,52.5596,13.1951,52.5597
83,85,13.1951,52.5597,13.1949,52.5598
83,86,13.1949,52.5598,13.1947,52.5599
83,87,13.1947,52.5599,13.1945,52.56
83,88,13.1945,52.56,13.1943,52.5601
83,89,13.1943,52.5601,13.1941,52.5602
83,90,13.1941,52.5602,13.194,52.5604
83,91,13.194,52.5604,13.1938,52.5605
83,92,13.1938,52.5605,13.1937,52.5606
83,93,13.1937,52.5606,13.1936,52.5608
83,94,13.1936,52.5608,13.1935,52.561
83,95,13.1935,52.561,13.1935,52.5611
83,96,13.1935,52.5611,13.1934,52.5613
83,97,13.1934,52.5613,13.1934,52.5614
83,98,13.1934,52.5614,13.1933,52.5616
84,1,13.3689,52.4348,13.3689,52.4356
84,2,13.3689,52.4356,13.3689,52.4365
84,3,13.3689,52.4365,13.3691,52.4373
84,4,13.3691,52.4373,13.3695,52.4381
84,5,13.3695,52.4381,13.3699,52.4388
84,6,13.3699,52.4388,13.3705,52.4396
84,7,13.3705,52.4396,13.3712,52.4403
84,8,13.3712,52.4403,13.3719,52.441
84,9,13.3719,52.441,13.3728,52.4416
84,10,13.3728,52.4416,13.3738,52.4422
84,11,13.3738,52.4422,13.3748,52.4427
84,12,13.3748,52.4427,13.376,52.4432
84,13,13.376,52.4432,13.3772,52.4435
84,14,13.3772,52.4435,13.3784,52.4439
84,15,13.3784,52.4439,13.3797,52.4441
84,16,13.3797,52.4441,13.381,52.4443
84,17,13.381,52.4443,13.3823,52.4444
84,18,13.3823,52.4444,13.3837,52.4444
84,19,13.3837,52.4444,13.385,52.4444
84,20,13.385,52.4444,13.3864,52.4442
84,21,13.3864,52.4442,13.3877,52.444
84,22,13.3877,52.444,13.3889,52.4438
84,23,13.3889,52.4438,13.3902,52.4434
84,24,13.3902,52.4434,13.3913,52.443
84,25,13.3913,52.443,13.3924,52.4425
84,26,13.3924,52.4425,13.3935,52.442
84,27,13.3935,52.442,13.3944,52.4414
84,28,13.3944,52.4414,13.3952,52.4408
84,29,13.3952,52.4408,13.396,52.4401
84,30,13.396,52.4401,13.3966,52.4393
84,31,13.3966,52.4393,13.3971,52.4386
84,32,13.3971,52.4386,13.3975,52.4378
84,33,13.3975,52.4378,13.3978,52.437
84,34,13.3978,52.437,13.398,52.4362
84,35,13.398,52.4362,13.398,52.4354
84,36,13.398,52.4354,13.3979,52.4346
84,37,13.3979,52.4346,13.3977,52.4338
84,38,13.3977,52.4338,13.3974,52.433
84,39,13.3974,52.433,13.397,52.4322
84,40,13.397,52.4322,13.3964,52.4315
84,41,13.3964,52.4315,13.3957,52.4308
84,42,13.3957,52.4308,13.395,52.4301
84,43,13.395,52.4301,13.3941,52.4295
84,44,13.3941,52.4295,13.3931,52.4289
84,45,13.3931,52.4289,13.3921,52.4284
84,46,13.3921,52.4284,13.3909,52.4279
84,47,13.3909,52.4279,13.3898,52.4275
84,48,13.3898,52.4275,13.3885,52.4272
84,49,13.3885,52.4272,13.3872,52.4269
84,50,13.3872,52.4269,13.3859,52.4267
84,51,13.3859,52.4267,13.3846,52.4266
84,52,13.3846,52.4266,13.3832,52.4266
84,53,13.3832,52.4266,13.3819,52.4267
84,54,13.3819,52.4267,13.3806,52.4268
84,55,13.3806,52.4268,13.3792,52.427
84,56,13.3792,52.427,13.378,52.4272
84,57,13.378,52.4272,13.3767,52.4276
84,58,13.3767,52.4276,13.3756,52.428
84,59,13.3756,52.428,13.3745,52.4285
84,60,13.3745,52.4285,13.3735,52.429
84,61,13.3735,52.429,13.3725,52.4296
84,62,13.3725,52.4296,13.3717,52.4302
84,63,13.3717,52.4302,13.3709,52.4309
84,64,13.3709,52.4309,13.3703,52.4316
84,65,13.3703,52.4316,13.3698,52.4324
84,66,13.3698,52.4324,13.3693,52.4332
84,67,13.3693,52.4332,13.3691,52.434
84,68,13.3691,52.434,13.3689,52.4348
85,1,13.4864,52.5479,13.4873,52.5506
85,2,13.4873,52.5506,13.4896,52.553
85,3,13.4896,52.553,13.4931,52.5548
85,4,13.4931,52.5548,13.4975,52.5557
85,5,13.4975,52.5557,13.502,52.5556
85,6,13.502,52.5556,13.5062,52.5547
85,7,13.5062,52.5547,13.5097,52.5528
85,8,13.5097,52.5528,13.5119,52.5504
85,9,13.5119,52.5504,13.5126,52.5477
85,10,13.5126,52.5477,13.5117,52.545
85,11,13.5117,52.545,13.5094,52.5426
85,12,13.5094,52.5426,13.5059,52.5408
85,13,13.5059,52.5408,13.5016,52.5399
85,14,13.5016,52.5399,13.497,52.5399
85,15,13.497,52.5399,13.4928,52.5409
85,16,13.4928,52.5409,13.4893,52.5427
85,17,13.4893,52.5427,13.4871,52.5452
85,18,13.4871,52.5452,13.4864,52.5479
86,1,13.4152,52.4626,13.4153,52.4681
86,2,13.4153,52.4681,13.4239,52.4697
86,3,13.4239,52.4697,13.4291,52.4652
86,4,13.4291,52.4652,13.4237,52.4608
86,5,13.4237,52.4608,13.4152,52.4626
87,1,13.6167,52.4555,13.6167,52.4558
87,2,13.6167,52.4558,13.6167,52.4562
87,3,13.6167,52.4562,13.6167,52.4565
87,4,13.6167,52.4565,13.6168,52.4568
87,5,13.6168,52.4568,13.6169,52.4572
87,6,13.6169,52.4572,13.6171,52.4575
87,7,13.6171,52.4575,13.6173,52.4578
87,8,13.6173,52.4578,13.6175,52.4581
87,9,13.6175,52.4581,13.6177,52.4585
87,10,13.6177,52.4585,13.618,52.4587
87,11,13.618,52.4587,13.6183,52.459
87,12,13.6183,52.459,13.6187,52.4593
87,13,13.6187,52.4593,13.6191,52.4596
87,14,13.6191,52.4596,13.6195,52.4598
87,15,13.6195,52.4598,13.6199,52.46
87,16,13.6199,52.46,13.6203,52.4602
87,17,13.6203,52.4602,13.6208,52.4604
87,18,13.6208,52.4604,13.6213,52.4606
87,19,13.6213,52.4606,13.6218,52.4607
87,20,13.6218,52.4607,13.6223,52.4609
87,21,13.6223,52.4609,13.6229,52.461
87,22,13.6229,52.461,13.6234,52.4611
87,23,13.6234,52.4611,13.624,52.4611
87,24,13.624,52.4611,13.6245,52.4612
87,25,13.6245,52.4612,13.6251,52.4612
87,26,13.6251,52.4612,13.6256,52.4612
87,27,13.6256,52.4612,13.6262,52.4612
87,28,13.6262,52.4612,13.6268,52.4611
87,29,13.6268,52.4611,13.6273,52.4611
87,30,13.6273,52.4611,13.6279,52.461
87,31,13.6279,52.461,13.6284,52.4609
87,32,13.6284,52.4609,13.6289,52.4608
87,33,13.6289,52.4608,13.6294,52.4606
87,34,13.6294,52.4606,13.6299,52.4604
87,35,13.6299,52.4604,13.6304,52.4602
87,36,13.6304,52.4602,13.6308,52.46
87,37,13.6308,52.46,13.6312,52.4598
87,38,13.6312,52.4598,13.6316,52.4596
87,39,13.6316,52.4596,13.632,52.4593
87,40,13.632,52.4593,13.6324,52.459
87,41,13.6324,52.459,13.6327,52.4588
87,42,13.6327,52.4588,13.633,52.4585
87,43,13.633,52.4585,13.6332,52.4582
87,44,13.6332,52.4582,13.6334,52.4578
87,45,13.6334,52.4578,13.6336,52.4575
87,46,13.6336,52.4575,13.6338,52.4572
87,47,13.6338,52.4572,13.6339,52.4568
87,48,13.6339,52.4568,13.634,52.4565
87,49,13.634,52.4565,13.634,52.4562
87,50,13.634,52.4562,13.634,52.4558
87,51,13.634,52.4558,13.634,52.4555
87,52,13.634,52.4555,13.6339,52.4552
87,53,13.6339,52.4552,13.6338,52.4548
87,54,13.6338,52.4548,13.6337,52.4545
87,55,13.6337,52.4545,13.6335,52.4542
87,56,13.6335,52.4542,13.6333,52.4539
87,57,13.6333,52.4539,13.6331,52.4535
87,58,13.6331,52.4535,13.6328,52.4532
87,59,13.6328,52.4532,13.6325,52.4529
87,60,13.6325,52.4529,13.6322,52.4527
87,61,13.6322,52.4527,13.6318,52.4524
87,62,13.6318,52.4524,13.6314,52.4522
87,63,13.6314,52.4522,13.631,52.4519
87,64,13.631,52.4519,13.6306,52.4517
87,65,13.6306,52.4517,13.6301,52.4515
87,66,13.6301,52.4515,13.6297,52.4513
87,67,13.6297,52.4513,13.6292,52.4512
87,68,13.6292,52.4512,13.6287,52.451
87,69,13.6287,52.451,13.6281,52.4509
87,70,13.6281,52.4509,13.6276,52.4508
87,71,13.6276,52.4508,13.627,52.4507
87,72,13.627,52.4507,13.6265,52.4507
87,73,13.6265,52.4507,13.6259,52.4506
87,74,13.6259,52.4506,13.6254,52.4506
87,75,13.6254,52.4506,13.6248,52.4506
87,76,13.6248,52.4506,13.6242,52.4506
87,77,13.6242,52.4506,13.6237,52.4507
87,78,13.6237,52.4507,13.6231,52.4508
87,79,13.6231,52.4508,13.6226,52.4509
87,80,13.6226,52.4509,13.6221,52.451
87,81,13.6221,52.451,13.6216,52.4511
87,82,13.6216,52.4511,13.6211,52.4513
87,83,13.6211,52.4513,13.6206,52.4515
87,84,13.6206,52.4515,13.6201,52.4517
87,85,13.6201,52.4517,13.6197,52.4519
87,86,13.6197,52.4519,13.6193,52.4521
87,87,13.6193,52.4521,13.6189,52.4524
87,88,13.6189,52.4524,13.6185,52.4526
87,89,13.6185,52.4526,13.6182,52.4529
87,90,13.6182,52.4529,13.6179,52.4532
87,91,13.6179,52.4532,13.6176,52.4535
87,92,13.6176,52.4535,13.6174,52.4538
87,93,13.6174,52.4538,13.6172,52.4541
87,94,13.6172,52.4541,13.617,52.4545
87,95,13.617,52.4545,13.6169,52.4548
87,96,13.6169,52.4548,13.6168,52.4551
87,97,13.6168,52.4551,13.6167,52.4555
88,1,13.3412,52.4895,13.3412,52.4897
88,2,13.3412,52.4897,13.3412,52.4898
88,3,13.3412,52.4898,13.3412,52.49
88,4,13.3412,52.49,13.3414,52.4901
88,5,13.3414,52.4901,13.3415,52.4902
88,6,13.3415,52.4902,13.3418,52.4903
88,7,13.3418,52.4903,13.342,52.4904
88,8,13.342,52.4904,13.3423,52.4904
88,9,13.3423,52.4904,13.3425,52.4903
88,10,13.3425,52.4903,13.3427,52.4903
88,11,13.3427,52.4903,13.3429,52.4902
88,12,13.3429,52.4902,13.3431,52.49
88,13,13.3431,52.49,13.3432,52.4899
88,14,13.3432,52.4899,13.3432,52.4897
88,15,13.3432,52.4897,13.3432,52.4896
88,16,13.3432,52.4896,13.3431,52.4894
88,17,13.3431,52.4894,13.3429,52.4893
88,18,13.3429,52.4893,13.3427,52.4892
88,19,13.3427,52.4892,13.3425,52.4892
88,20,13.3425,52.4892,13.3422,52.4891
88,21,13.3422,52.4891,13.342,52.4891
88,22,13.342,52.4891,13.3417,52.4892
88,23,13.3417,52.4892,13.3415,52.4893
88,24,13.3415,52.4893,13.3413,52.4894
88,25,13.3413,52.4894,13.3412,52.4895
89,1,13.4335,52.4808,13.4335,52.4809
89,2,13.4335,52.4809,13.4335,52.481
89,3,13.4335,52.481,13.4336,52.4812
89,4,13.4336,52.4812,13.4336,52.4813
89,5,13.4336,52.4813,13.4337,52.4814
89,6,13.4337,52.4814,13.4338,52.4815
89,7,13.4338,52.4815,13.4339,52.4816
89,8,13.4339,52.4816,13.4341,52.4817
89,9,13.4341,52.4817,13.4342,52.4818
89,10,13.4342,52.4818,13.4344,52.4818
89,11,13.4344,52.4818,13.4346,52.4819
89,12,13.4346,52.4819,13.4348,52.4819
